journalId,journalUrl,journalTitle,journalVolumeIds
j303,9ff88422-6027-4eae-bdca-9cb3d07e79b8,Journal of the AIS,jv303
j304,2e8c30d0-78f6-4b13-aecb-9a65bff00635,IEEE wireless communications,jv304
j305,b63afa0b-108b-4881-994b-346567e4bf62,Healthcare Informatics Research,jv305
j306,d3dd5449-daa1-4d57-9412-9add6037584f,Frontiers in Public Health,jv306
j307,21b370ff-cb87-4599-b39a-25cd5a1b03cb,Electronic Markets,jv307
j308,37f5b9b7-f828-4ae1-a174-45b538cbd4e4,Information Processing & Management,jv308
j309,7a61412a-9a9a-487d-9613-5a1fbd879c9d,Neuron,jv309
j310,3048b449-a773-4256-9bb5-5e61fbb61e52,British medical journal,jv310
j311,e97b6537-a7e6-449e-b131-18cdc4def33e,Economics of Innovation and New Technology,jv311
j312,2e70cc37-125a-451c-b9bb-3b329f6be510,Annals of Operations Research,jv312
j313,9f2d654c-c16c-46ce-8e82-9afcfab01f76,Journal of Integrative Agriculture,jv313
j314,ca61b508-d706-40a4-8b54-d657dd6cd9d6,ACM Transactions on Knowledge Discovery from Data,jv314
j315,7c832ea7-321d-4d93-bbaf-281e9d6649d7,IEEE Transactions on Biomedical Engineering,jv315
j316,2c7ed123-ef0e-4d9f-83ec-3cb8d6fbe9a2,Journal of Accounting Literature,jv316
j317,42af0896-7bcc-4002-8d09-63fd18f13f53,Journal of Internet Services and Applications,jv317
j318,c52375db-5573-406f-a12b-854c7ba98498,BioMed Research International,jv318
j319,0e3009e5-bbbe-4cf5-b44c-61fa315c137f,Vikalpa The Journal for Decision Makers,jv319
j320,b69f6266-541f-451d-82fe-328b72076cf2,Policy sciences,jv320
j321,8506a01a-40b8-4e6f-bbb8-ce2492139c15,International Journal of Molecular Sciences,jv321
j322,5ed06dcb-b965-4071-a8b6-2867794825a1,Global Journal of Flexible Systems Management,jv322
j323,38a3ba3f-f532-4ba9-a866-a020c30650a9,Journal of Knowledge Management,jv323
j324,855d4173-dc30-48dc-96c2-42a5b6372940,IEEE Transactions on Emerging Topics in Computing,jv324
j325,c192003b-48dd-45d7-b737-5ff93540aca3,Journal of Industrial Information Integration,jv325
j326,05f4640f-1261-4186-8153-0cb50b1169b3,Journal of Chemical Theory and Computation,jv326
j327,3c497f14-18a8-43f7-835c-06272cacfb47,Nature Reviews Cardiology,jv327
j328,c1ad6952-f4b0-4b01-9473-34375de7db8f,Health Affairs,jv328
j329,8a339d82-a3aa-4421-8fb4-94effc07509f,Journal of Information and Technology,jv329
j330,1f55639d-134e-44ae-b050-ccf2a6676bc5,Knowledge and Information Systems,jv330
j331,ede12bac-98d4-4fd6-823d-e8a6c578a52d,AIP Conference Proceedings,jv331
j332,67d58c4e-2829-40b8-bce5-4daddb299da1,Quality and Reliability Engineering International,jv332
j333,e81d1e0a-38f9-4519-8a43-f5eb2a934efc,BMC Medical Genomics,jv333
j334,80d65c2a-75d2-4eeb-9aff-622dfa7888b0,The Journal of Information Systems,jv334
j335,fe62068f-ff53-47fb-9ce7-8ec2495ad6c1,Information Systems Frontiers,jv335
j336,eac74c9c-a5c0-417d-8088-8164a6a8bfb3,IEEE journal of biomedical and health informatics,jv336
j337,b7a6fa65-f658-4ac0-ad99-3ba082b8bad8,Information Systems Journal,jv337
j338,3235a2bb-118f-4abc-9046-80342279a154,Industrial management & data systems,jv338
j339,8d081599-bd1b-4e77-8db6-d4ad0977e655,Foundations of Science,jv339
j340,3c8f4cec-a435-421a-b301-785e136e65e5,Journal of Infectious Diseases,jv340
j341,7e0547d5-ec21-470f-bdc9-b7615fc83a29,Data Science and Engineering,jv341
j342,1c2f3998-b5ca-48ca-9991-94b71c71ecb7,IEEE Transactions on Smart Grid,jv342
j343,2c469df0-fa01-4dee-8f25-0d87a6fc4ef1,Proteomics,jv343
j344,3e81e683-06a3-47b2-8849-f098724b4fe6,Journal of International Humanitarian Action,jv344
j345,bca882ff-4259-4fb4-a778-5a7f4d82887c,Information Technology & Tourism,jv345
j346,f5f83c44-f523-4c3f-80f5-ffb4bae34701,Statistics and its Interface,jv346
j347,79ddd452-3c10-473b-9f28-5c7dd0dc4553,International Journal of Systematic and Evolutionary Microbiology,jv347
j348,ebb34bf6-eb0a-4d70-81fc-53360c4c20b3,Cell Systems,jv348
j349,e66d27b6-cdf4-44e9-9420-52fe00567139,The International Journal of Life Cycle Assessment,jv349
j350,89f81207-2335-4d39-8422-919955037191,Acta Crystallographica Section B Structural Science,jv350
j351,164cf9d6-c9e8-41f0-b15d-00fa34cb4bd1,Analytical Chemistry,jv351
j352,a7d48414-e40b-4441-829e-d9a349bea6fb,Journal of Molecular Biology,jv352
j353,d10bf495-9155-454f-be8e-490180513492,Mobile DNA,jv353
j354,643a31e6-3016-4604-beca-0edfc0e2a834,Applied and Environmental Microbiology,jv354
j355,fbdeb2fb-ac8a-49ee-a405-19f76371141b,IEEE Engineering in Medicine and Biology Magazine,jv355
j356,fd4675fe-4136-446c-aefd-3658aae698ac,Journal of Cheminformatics,jv356
j357,a88e2a6c-903f-42e1-8dfc-f2547e32020a,IEEE Transactions on Affective Computing,jv357
j358,939ee07c-6009-43f8-b884-69238b40659e,International Journal of Computer Vision,jv358
j359,3f16aef5-6b9f-4f87-baca-cbf8147e352f,Journal of Chemical Information and Modeling,jv359
j360,6fdeda46-9d42-4591-a065-6d21c4986a89,Cytogenetic and Genome Research,jv360
j361,7dda5bd1-752f-45e5-bc7b-09633096916e,Language Resources and Evaluation,jv361
j362,9d1e9467-890b-44c6-92c4-5d604973af84,Journal of Biomolecular NMR,jv362
j363,6cc36eeb-d056-42c4-a306-7bcb239cc442,Image and Vision Computing,jv363
j364,8dcbaea5-3cdb-48b3-9f93-45c12ca1bb91,BMC Genomics,jv364
j365,09246bed-4d95-4656-9c5b-5ce1b3074cb3,Plant Physiology,jv365
j366,5e329303-0790-4991-832f-dd8a737ec6fb,Signal processing. Image communication,jv366
j367,7bcfec9d-4ece-43ad-8a9f-b653e1b3ec4e,Systematic Reviews,jv367
j368,4e90b61b-3ae1-4b4c-9348-d67a3825e703,Medical Physics (Lancaster),jv368
j369,4927fc60-c4fd-4482-a987-8ce831e407cc,JAMA Oncology,jv369
j370,137f4fd6-2e4e-486f-9046-1e37e4301c91,Immunogenetics,jv370
j371,5e1f6444-5d03-48c7-b202-7f47d492aeae,IEEE Transactions on Visualization and Computer Graphics,jv371
j372,c999d5bf-6e3d-40df-a5a0-d32a59714a2d,RNA: A publication of the RNA Society,jv372
j373,7a0fa873-9493-466e-aaf2-2eeb6a4d41f2,Antimicrobial Agents and Chemotherapy,jv373
j374,b5aaa937-18c7-4a65-84a1-52713f6080fe,Global Change Biology,jv374
j375,c68dc5a1-06e8-4c33-a6bd-1cbf7d2c7ff5,Biocontrol News and Information,jv375
j376,956bc149-0711-4d69-bb43-d462859b6f1d,Therapeutic Drug Monitoring,jv376
j377,b51ebc17-99ea-48ba-9271-1074f526a9a1,Human Mutation,jv377
j378,aab03e41-f80d-48b3-89bd-60eeeceafc7d,ACM Transactions on Graphics,jv378
j379,4e6d067b-67a9-4c4c-886f-9ae510c6df38,Accounts of Chemical Research,jv379
j380,aaf4c77b-c663-4009-862d-da25e19dfed2,Journal of Human Genetics,jv380
j381,0f9e8bfc-fdfb-402f-bb26-c23177ec102a,Pharmacoepidemiology and Drug Safety,jv381
j382,46722266-4327-4a22-871d-5a9fe3c5ad0c,International Journal on Document Analysis and Recognition,jv382
j383,795999c5-a1ee-4c35-a6c8-7901212c798c,Plant and Cell Physiology,jv383
j384,122c0867-01c1-4ac7-b8a5-998cc5a278e2,Academic Radiology,jv384
j385,8baa4515-fac4-4b34-be0d-49385d586277,"Proteins: Structure, Function, and Bioinformatics",jv385
j386,39fbefa9-1bb7-44ef-ab6a-18458e77cb8f,Novartis Foundation symposium,jv386
j387,b482a99f-ef53-4694-aec6-32ad78e0d716,BMC Cancer,jv387
j388,3010f82b-3d11-40b5-ab28-f956fb2c4cc6,"Behavoir research methods, instruments & computers",jv388
j389,e35a87a3-a6c4-47bf-acca-3e615ddb9c58,ACM Transactions on Database Systems,jv389
j390,a7abfa95-0b9f-4416-9cd2-3271591663d2,British Journal of Cancer,jv390
j391,d148a331-a75b-4289-81bd-0686aab60bdc,Journal of Applied Crystallography,jv391
j392,a1eabcca-9d3f-45ac-bb78-c024734a2b68,Genome Medicine,jv392
j393,b5b6ba6d-5b59-4229-9b9d-6e8b87e8e857,Springer Netherlands,jv393
j394,e26133f2-2f02-4bc5-a3ad-26bdbdc9636c,Trends in Genetics,jv394
j395,7270e188-d479-4233-b457-1d07288baaef,Journal of chemical information and computer sciences,jv395
j396,3b9c2af9-8503-4d14-a0de-af5ba0143ed2,PLoS Medicine,jv396
j397,1e7039c8-e30c-4af0-b7d3-f5e05dff5d21,Methods in Enzymology,jv397
j398,2018b690-8eab-42c2-8397-9d67983f7a69,Biophysical Journal,jv398
j399,d29d1bb6-4b95-4ab8-b0f7-18b109ee7d07,Environmental Health,jv399
j400,e92d0adf-ffa5-49b2-90bf-5dede4af11c5,Epilepsia,jv400
j401,4cce60a8-2106-4240-bece-fb6488df6bd1,Journal of Medicinal Chemistry,jv401
j402,47464297-4c88-44d5-9112-53a865e99be5,Applied Optics,jv402
j403,12db5cb6-3a5a-45ec-be9f-49e77bfe4401,Journal of the Operational Research Society,jv403
j404,286fc244-bdbc-4806-9482-8c6763fcb68b,Journal of Applied Psychology,jv404
j405,caa40e38-b2fa-4ae1-abad-932c1cac8e68,Journal of Economics and Management Strategy,jv405
j406,17454a5b-d145-4cfa-9206-62cbdff156a3,Journal of Business Ethics,jv406
j407,3f10ca11-b4da-41fa-960f-e34af7a16047,Industrial Marketing Management,jv407
j408,8f0aa06e-7cb9-456d-bff5-49c3b714a3df,Journal of Business Venturing Insights,jv408
j409,465b7a1b-d0d7-47b3-9a3e-641b10197cdf,Business Horizons,jv409
j410,f55d084f-66df-4f19-8cd9-dfeeb5d64fd9,Journal of Political Economy,jv410
j411,9ac43e83-e3b6-4ad1-8e77-33821f2ee48c,Business Strategy and the Environment,jv411
j412,3274db3c-c2c8-4c41-b824-5d52a45f62a1,Journal of Economics and Business,jv412
j413,d596b3eb-8fa0-4283-b5d7-8f1d32dd42cd,The Veterinary Record,jv413
j414,bb2109e3-dbea-40f7-8bf4-67a5ef512a18,Peer-to-Peer Networking and Applications,jv414
j415,c69dceb7-f0fa-4ccd-8d08-b7491423cfbd,Thunderbird International Business Review,jv415
j416,9a5038a7-c61f-43c4-bdaa-f99ab5f72724,Journal of Small Business and Entrepreneurship,jv416
j417,f5693ee6-844f-4cd4-847e-0d1467b2deb3,Journal of International Business Studies,jv417
j418,d0ca30fa-58a2-4a67-af79-b9bc09e3bbe0,Journal of the Knowledge Economy,jv418
j419,0f03345a-253c-41cf-8d97-084627533f8e,Business Ethics Quarterly,jv419
j420,335b25fb-0de3-47b4-8875-e1d2e0d3be59,Family Business Review,jv420
j421,ec1811bb-cfb8-4948-9305-4e376687613e,World Politics,jv421
j422,957c0207-426a-4efe-9e79-8e84b9cd58bd,Journal of African Business,jv422
j423,144f954e-be01-47cf-8a42-022534bab40e,European Journal of Information Systems,jv423
j424,1e07c289-2f48-4e53-952a-2774c8173782,Business Process Management Journal,jv424
j425,74b0478a-292c-4fe3-bb2f-71f438f00cc7,Nature Reviews Neuroscience,jv425
j426,99238fc0-d403-4a68-b8ab-42c87b78ac66,IMF Economic Review,jv426
j427,518d38cf-179f-480b-b32a-c9d4e6bba46e,Informatik-Spektrum,jv427
j428,0acd87e7-c1b4-434a-955a-c26983a4b9f4,European Journal of Operational Research,jv428
j429,28979129-e5d0-4f2b-b141-a51a1c319d17,NBER macroeconomics annual,jv429
j430,7bf8fd30-543b-48f6-bb8a-8c518006bdd2,IEEE Data Engineering Bulletin,jv430
j431,df25596b-1ba9-416f-bc8f-9f17eb0fc45c,The Journal of Entrepreneurial Finance,jv431
j432,2085d930-2944-4d5b-8cfb-6d4ff288cc8a,IBM Systems Journal,jv432
